,CodProduto,CodCor,CodTamanho,CodEstado,DataVenda,Vendedor,QtdeVendida,NomeEstado,Sigla,Capital,PercImposto,CodRegiao,CodVend,NomeVendedor,DescricaoCor,NomeRegiao,DescricaoTamanho,idProduto,DescricaoProduto,CodGrupo,CodDepto,PrecoUnitario,DescricaoGrupo,DescricaoDepto
5526,1060,9,2,17,2022-07-30,3,111,Pernambuco,PE,Recife,"0,100",1,3,Carla,Laranja,Nordeste,Médio,1060,PRODUTO que contem código 1060,6,1,653,Grupo 6,Artigos Esportivos
5527,1060,10,3,20,2021-06-10,4,139,Rio Grande do Norte,RN,Natal,"0,110",1,4,Patricia,Transparente,Nordeste,Grande,1060,PRODUTO que contem código 1060,6,1,653,Grupo 6,Artigos Esportivos
5528,1060,4,4,19,2019-05-05,4,191,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Vermelho,Sudeste,Extra Grande,1060,PRODUTO que contem código 1060,6,1,653,Grupo 6,Artigos Esportivos
5529,14,2,1,26,2022-07-05,3,30,Sergipe,SE,Aracaju,"0,180",1,3,Carla,Verde,Nordeste,Pequeno,14,PRODUTO que contem código 14,6,1,82,Grupo 6,Artigos Esportivos
5530,14,3,2,12,2019-05-25,5,40,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,5,Igor,Amarelo,Centro Oeste,Médio,14,PRODUTO que contem código 14,6,1,82,Grupo 6,Artigos Esportivos
5531,2265,6,1,18,2020-07-07,4,135,Piauí,PI,Teresina,"0,160",1,4,Patricia,Branco,Nordeste,Pequeno,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5532,2265,8,1,25,2020-09-06,2,143,São Paulo,SP,São Paulo,"0,130",4,2,João,Marron,Sudeste,Pequeno,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5533,2265,4,2,22,2020-12-11,4,48,Rondônia,RO,Porto Velho,"0,130",2,4,Patricia,Vermelho,Norte,Médio,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5534,2265,9,2,1,2022-08-10,3,13,Acre,AC,Rio Branco,"0,120",2,3,Carla,Laranja,Norte,Médio,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5535,2265,6,2,18,2021-05-04,4,34,Piauí,PI,Teresina,"0,160",1,4,Patricia,Branco,Nordeste,Médio,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5536,2265,6,2,13,2022-03-05,4,98,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Branco,Sudeste,Médio,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5537,2265,6,2,8,2021-05-08,4,87,Espírito Santo,ES,Vitória,"0,120",4,4,Patricia,Branco,Sudeste,Médio,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5538,2265,10,3,6,2021-11-27,4,29,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Transparente,Nordeste,Grande,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5539,2265,1,3,6,2021-10-24,4,70,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Azul,Nordeste,Grande,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5540,2265,9,3,11,2020-07-25,2,42,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Laranja,Centro Oeste,Grande,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5541,2265,2,4,9,2021-06-08,4,72,Goiás,GO,Goiânia,"0,110",3,4,Patricia,Verde,Centro Oeste,Extra Grande,2265,PRODUTO que contem código 2265,6,1,38,Grupo 6,Artigos Esportivos
5542,1702,9,1,18,2020-02-20,2,32,Piauí,PI,Teresina,"0,160",1,2,João,Laranja,Nordeste,Pequeno,1702,PRODUTO que contem código 1702,6,1,255,Grupo 6,Artigos Esportivos
5543,1702,5,1,13,2021-03-24,4,98,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Preto,Sudeste,Pequeno,1702,PRODUTO que contem código 1702,6,1,255,Grupo 6,Artigos Esportivos
5544,1702,9,2,4,2020-07-18,5,15,Amazonas,AM,Manaus,"0,080",2,5,Igor,Laranja,Norte,Médio,1702,PRODUTO que contem código 1702,6,1,255,Grupo 6,Artigos Esportivos
5545,1702,4,2,15,2020-06-14,2,58,Paraíba,PB,João Pessoa,"0,090",1,2,João,Vermelho,Nordeste,Médio,1702,PRODUTO que contem código 1702,6,1,255,Grupo 6,Artigos Esportivos
5546,1702,9,2,11,2021-03-28,5,77,Mato Grosso,MT,Cuiabá,"0,170",3,5,Igor,Laranja,Centro Oeste,Médio,1702,PRODUTO que contem código 1702,6,1,255,Grupo 6,Artigos Esportivos
5547,1702,3,2,12,2022-06-13,4,111,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,4,Patricia,Amarelo,Centro Oeste,Médio,1702,PRODUTO que contem código 1702,6,1,255,Grupo 6,Artigos Esportivos
5548,40,9,1,26,2020-03-01,2,71,Sergipe,SE,Aracaju,"0,180",1,2,João,Laranja,Nordeste,Pequeno,40,PRODUTO que contem código 40,6,1,794,Grupo 6,Artigos Esportivos
5549,40,10,2,23,2020-01-17,3,30,Roraima,RR,Boa Vista,"0,110",2,3,Carla,Transparente,Norte,Médio,40,PRODUTO que contem código 40,6,1,794,Grupo 6,Artigos Esportivos
5550,40,9,4,22,2021-11-28,3,25,Rondônia,RO,Porto Velho,"0,130",2,3,Carla,Laranja,Norte,Extra Grande,40,PRODUTO que contem código 40,6,1,794,Grupo 6,Artigos Esportivos
5551,40,7,4,11,2022-08-06,3,14,Mato Grosso,MT,Cuiabá,"0,170",3,3,Carla,Cinza,Centro Oeste,Extra Grande,40,PRODUTO que contem código 40,6,1,794,Grupo 6,Artigos Esportivos
5552,2085,1,1,6,2020-02-26,5,33,Ceará,CE,Fortaleza,"0,130",1,5,Igor,Azul,Nordeste,Pequeno,2085,PRODUTO que contem código 2085,6,1,203,Grupo 6,Artigos Esportivos
5553,2085,6,3,20,2020-06-15,2,26,Rio Grande do Norte,RN,Natal,"0,110",1,2,João,Branco,Nordeste,Grande,2085,PRODUTO que contem código 2085,6,1,203,Grupo 6,Artigos Esportivos
5554,2085,8,4,12,2020-09-06,5,130,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,5,Igor,Marron,Centro Oeste,Extra Grande,2085,PRODUTO que contem código 2085,6,1,203,Grupo 6,Artigos Esportivos
5555,2085,3,4,9,2020-04-17,5,183,Goiás,GO,Goiânia,"0,110",3,5,Igor,Amarelo,Centro Oeste,Extra Grande,2085,PRODUTO que contem código 2085,6,1,203,Grupo 6,Artigos Esportivos
5556,2028,3,1,2,2019-06-17,1,54,Alagoas,AL,Maceió,"0,090",1,1,Marcelo,Amarelo,Nordeste,Pequeno,2028,PRODUTO que contem código 2028,6,1,547,Grupo 6,Artigos Esportivos
5557,2028,8,2,23,2021-07-19,2,43,Roraima,RR,Boa Vista,"0,110",2,2,João,Marron,Norte,Médio,2028,PRODUTO que contem código 2028,6,1,547,Grupo 6,Artigos Esportivos
5558,2028,1,2,14,2022-02-12,5,136,Pará,PA,Belém,"0,100",2,5,Igor,Azul,Norte,Médio,2028,PRODUTO que contem código 2028,6,1,547,Grupo 6,Artigos Esportivos
5559,2028,7,3,1,2021-07-25,3,171,Acre,AC,Rio Branco,"0,120",2,3,Carla,Cinza,Norte,Grande,2028,PRODUTO que contem código 2028,6,1,547,Grupo 6,Artigos Esportivos
5560,2028,8,3,23,2020-01-07,2,67,Roraima,RR,Boa Vista,"0,110",2,2,João,Marron,Norte,Grande,2028,PRODUTO que contem código 2028,6,1,547,Grupo 6,Artigos Esportivos
5561,2028,1,4,24,2021-08-05,5,96,Santa Catarina,SC,Florianópolis,"0,130",5,5,Igor,Azul,Sul,Extra Grande,2028,PRODUTO que contem código 2028,6,1,547,Grupo 6,Artigos Esportivos
5562,2112,7,1,9,2021-06-29,3,49,Goiás,GO,Goiânia,"0,110",3,3,Carla,Cinza,Centro Oeste,Pequeno,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5563,2112,8,1,25,2022-05-17,1,133,São Paulo,SP,São Paulo,"0,130",4,1,Marcelo,Marron,Sudeste,Pequeno,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5564,2112,5,2,7,2021-07-17,2,106,Distrito Federal,DF,Brasília,"0,120",3,2,João,Preto,Centro Oeste,Médio,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5565,2112,3,2,11,2020-12-09,2,62,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Amarelo,Centro Oeste,Médio,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5566,2112,10,3,14,2020-04-07,3,200,Pará,PA,Belém,"0,100",2,3,Carla,Transparente,Norte,Grande,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5567,2112,1,4,2,2022-07-16,5,125,Alagoas,AL,Maceió,"0,090",1,5,Igor,Azul,Nordeste,Extra Grande,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5568,2112,8,4,8,2020-12-17,5,144,Espírito Santo,ES,Vitória,"0,120",4,5,Igor,Marron,Sudeste,Extra Grande,2112,PRODUTO que contem código 2112,6,1,435,Grupo 6,Artigos Esportivos
5569,369,8,1,7,2020-05-28,2,161,Distrito Federal,DF,Brasília,"0,120",3,2,João,Marron,Centro Oeste,Pequeno,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5570,369,1,1,24,2019-06-24,1,35,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Azul,Sul,Pequeno,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5571,369,3,2,27,2020-12-20,2,161,Tocantins,TO,Palmas,"0,150",2,2,João,Amarelo,Norte,Médio,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5572,369,4,3,13,2022-07-22,3,52,Minas Gerais,MG,Belo Horizonte,"0,120",4,3,Carla,Vermelho,Sudeste,Grande,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5573,369,2,4,15,2022-03-17,4,50,Paraíba,PB,João Pessoa,"0,090",1,4,Patricia,Verde,Nordeste,Extra Grande,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5574,369,4,4,11,2021-06-17,1,116,Mato Grosso,MT,Cuiabá,"0,170",3,1,Marcelo,Vermelho,Centro Oeste,Extra Grande,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5575,369,4,4,13,2020-10-16,4,182,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Vermelho,Sudeste,Extra Grande,369,PRODUTO que contem código 369,6,1,115,Grupo 6,Artigos Esportivos
5576,1149,8,1,9,2021-04-16,1,144,Goiás,GO,Goiânia,"0,110",3,1,Marcelo,Marron,Centro Oeste,Pequeno,1149,PRODUTO que contem código 1149,6,1,591,Grupo 6,Artigos Esportivos
5577,1149,1,2,13,2020-04-26,3,38,Minas Gerais,MG,Belo Horizonte,"0,120",4,3,Carla,Azul,Sudeste,Médio,1149,PRODUTO que contem código 1149,6,1,591,Grupo 6,Artigos Esportivos
5578,1149,7,3,19,2020-04-01,2,101,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,2,João,Cinza,Sudeste,Grande,1149,PRODUTO que contem código 1149,6,1,591,Grupo 6,Artigos Esportivos
5579,1964,1,1,11,2020-09-10,2,40,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Azul,Centro Oeste,Pequeno,1964,PRODUTO que contem código 1964,6,1,779,Grupo 6,Artigos Esportivos
5580,1964,10,3,13,2020-08-30,4,118,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Transparente,Sudeste,Grande,1964,PRODUTO que contem código 1964,6,1,779,Grupo 6,Artigos Esportivos
5581,1964,5,4,27,2021-05-29,4,172,Tocantins,TO,Palmas,"0,150",2,4,Patricia,Preto,Norte,Extra Grande,1964,PRODUTO que contem código 1964,6,1,779,Grupo 6,Artigos Esportivos
5582,1964,10,4,18,2021-03-25,2,89,Piauí,PI,Teresina,"0,160",1,2,João,Transparente,Nordeste,Extra Grande,1964,PRODUTO que contem código 1964,6,1,779,Grupo 6,Artigos Esportivos
5583,1964,10,4,20,2021-05-13,1,114,Rio Grande do Norte,RN,Natal,"0,110",1,1,Marcelo,Transparente,Nordeste,Extra Grande,1964,PRODUTO que contem código 1964,6,1,779,Grupo 6,Artigos Esportivos
5584,1964,1,4,17,2021-06-14,2,69,Pernambuco,PE,Recife,"0,100",1,2,João,Azul,Nordeste,Extra Grande,1964,PRODUTO que contem código 1964,6,1,779,Grupo 6,Artigos Esportivos
5585,1838,4,1,16,2021-11-14,2,59,Paraná,PR,Curitiba,"0,090",5,2,João,Vermelho,Sul,Pequeno,1838,PRODUTO que contem código 1838,6,1,100,Grupo 6,Artigos Esportivos
5586,1838,2,3,23,2022-07-24,3,97,Roraima,RR,Boa Vista,"0,110",2,3,Carla,Verde,Norte,Grande,1838,PRODUTO que contem código 1838,6,1,100,Grupo 6,Artigos Esportivos
5587,1838,3,3,14,2020-04-04,1,121,Pará,PA,Belém,"0,100",2,1,Marcelo,Amarelo,Norte,Grande,1838,PRODUTO que contem código 1838,6,1,100,Grupo 6,Artigos Esportivos
5588,1838,9,3,20,2021-10-23,4,94,Rio Grande do Norte,RN,Natal,"0,110",1,4,Patricia,Laranja,Nordeste,Grande,1838,PRODUTO que contem código 1838,6,1,100,Grupo 6,Artigos Esportivos
5589,1838,5,4,9,2021-10-03,2,8,Goiás,GO,Goiânia,"0,110",3,2,João,Preto,Centro Oeste,Extra Grande,1838,PRODUTO que contem código 1838,6,1,100,Grupo 6,Artigos Esportivos
5590,1576,6,1,16,2020-08-09,5,99,Paraná,PR,Curitiba,"0,090",5,5,Igor,Branco,Sul,Pequeno,1576,PRODUTO que contem código 1576,6,1,234,Grupo 6,Artigos Esportivos
5591,1576,8,2,9,2020-07-04,1,26,Goiás,GO,Goiânia,"0,110",3,1,Marcelo,Marron,Centro Oeste,Médio,1576,PRODUTO que contem código 1576,6,1,234,Grupo 6,Artigos Esportivos
5592,1576,7,3,17,2020-09-17,4,57,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Cinza,Nordeste,Grande,1576,PRODUTO que contem código 1576,6,1,234,Grupo 6,Artigos Esportivos
5593,1576,8,4,10,2020-06-01,3,70,Maranhão,MA,São Luís,"0,090",1,3,Carla,Marron,Nordeste,Extra Grande,1576,PRODUTO que contem código 1576,6,1,234,Grupo 6,Artigos Esportivos
5594,1576,8,4,7,2020-11-13,1,74,Distrito Federal,DF,Brasília,"0,120",3,1,Marcelo,Marron,Centro Oeste,Extra Grande,1576,PRODUTO que contem código 1576,6,1,234,Grupo 6,Artigos Esportivos
5595,841,5,1,16,2020-02-21,5,103,Paraná,PR,Curitiba,"0,090",5,5,Igor,Preto,Sul,Pequeno,841,PRODUTO que contem código 841,6,1,477,Grupo 6,Artigos Esportivos
5596,841,9,2,4,2022-05-29,2,182,Amazonas,AM,Manaus,"0,080",2,2,João,Laranja,Norte,Médio,841,PRODUTO que contem código 841,6,1,477,Grupo 6,Artigos Esportivos
5597,841,8,2,21,2021-02-21,3,145,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,3,Carla,Marron,Sul,Médio,841,PRODUTO que contem código 841,6,1,477,Grupo 6,Artigos Esportivos
5598,841,2,2,21,2020-09-30,4,169,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,4,Patricia,Verde,Sul,Médio,841,PRODUTO que contem código 841,6,1,477,Grupo 6,Artigos Esportivos
5599,841,4,4,19,2021-02-16,2,51,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,2,João,Vermelho,Sudeste,Extra Grande,841,PRODUTO que contem código 841,6,1,477,Grupo 6,Artigos Esportivos
5600,1537,3,2,4,2021-08-09,2,162,Amazonas,AM,Manaus,"0,080",2,2,João,Amarelo,Norte,Médio,1537,PRODUTO que contem código 1537,6,1,376,Grupo 6,Artigos Esportivos
5601,1537,1,4,27,2022-05-26,2,109,Tocantins,TO,Palmas,"0,150",2,2,João,Azul,Norte,Extra Grande,1537,PRODUTO que contem código 1537,6,1,376,Grupo 6,Artigos Esportivos
5602,2079,8,2,17,2022-01-07,3,173,Pernambuco,PE,Recife,"0,100",1,3,Carla,Marron,Nordeste,Médio,2079,PRODUTO que contem código 2079,6,1,511,Grupo 6,Artigos Esportivos
5603,1482,5,2,5,2020-06-09,3,29,Bahia,BA,Salvador,"0,150",1,3,Carla,Preto,Nordeste,Médio,1482,PRODUTO que contem código 1482,6,1,486,Grupo 6,Artigos Esportivos
5604,1482,7,2,12,2021-07-07,4,69,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,4,Patricia,Cinza,Centro Oeste,Médio,1482,PRODUTO que contem código 1482,6,1,486,Grupo 6,Artigos Esportivos
5605,1482,1,3,21,2021-06-12,1,197,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,1,Marcelo,Azul,Sul,Grande,1482,PRODUTO que contem código 1482,6,1,486,Grupo 6,Artigos Esportivos
5606,1482,7,4,2,2020-03-30,5,189,Alagoas,AL,Maceió,"0,090",1,5,Igor,Cinza,Nordeste,Extra Grande,1482,PRODUTO que contem código 1482,6,1,486,Grupo 6,Artigos Esportivos
5607,696,9,2,5,2021-04-16,2,28,Bahia,BA,Salvador,"0,150",1,2,João,Laranja,Nordeste,Médio,696,PRODUTO que contem código 696,6,1,756,Grupo 6,Artigos Esportivos
5608,696,2,3,27,2021-07-27,2,77,Tocantins,TO,Palmas,"0,150",2,2,João,Verde,Norte,Grande,696,PRODUTO que contem código 696,6,1,756,Grupo 6,Artigos Esportivos
5609,696,9,4,14,2022-07-21,5,132,Pará,PA,Belém,"0,100",2,5,Igor,Laranja,Norte,Extra Grande,696,PRODUTO que contem código 696,6,1,756,Grupo 6,Artigos Esportivos
5610,2636,1,2,20,2021-10-01,3,132,Rio Grande do Norte,RN,Natal,"0,110",1,3,Carla,Azul,Nordeste,Médio,2636,PRODUTO que contem código 2636,6,1,66,Grupo 6,Artigos Esportivos
5611,2597,3,2,10,2022-01-17,1,70,Maranhão,MA,São Luís,"0,090",1,1,Marcelo,Amarelo,Nordeste,Médio,2597,PRODUTO que contem código 2597,6,1,516,Grupo 6,Artigos Esportivos
5612,2407,5,2,9,2022-05-03,3,198,Goiás,GO,Goiânia,"0,110",3,3,Carla,Preto,Centro Oeste,Médio,2407,PRODUTO que contem código 2407,6,1,537,Grupo 6,Artigos Esportivos
5613,2407,8,2,19,2020-06-01,4,175,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Marron,Sudeste,Médio,2407,PRODUTO que contem código 2407,6,1,537,Grupo 6,Artigos Esportivos
5614,2407,9,3,12,2020-08-28,1,93,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Laranja,Centro Oeste,Grande,2407,PRODUTO que contem código 2407,6,1,537,Grupo 6,Artigos Esportivos
5615,534,7,3,5,2022-05-10,4,124,Bahia,BA,Salvador,"0,150",1,4,Patricia,Cinza,Nordeste,Grande,534,PRODUTO que contem código 534,6,1,650,Grupo 6,Artigos Esportivos
5616,534,6,3,15,2022-03-31,2,64,Paraíba,PB,João Pessoa,"0,090",1,2,João,Branco,Nordeste,Grande,534,PRODUTO que contem código 534,6,1,650,Grupo 6,Artigos Esportivos
5617,1577,1,3,26,2021-02-14,3,10,Sergipe,SE,Aracaju,"0,180",1,3,Carla,Azul,Nordeste,Grande,1577,PRODUTO que contem código 1577,6,1,562,Grupo 6,Artigos Esportivos
5618,1577,3,3,2,2020-05-03,4,92,Alagoas,AL,Maceió,"0,090",1,4,Patricia,Amarelo,Nordeste,Grande,1577,PRODUTO que contem código 1577,6,1,562,Grupo 6,Artigos Esportivos
5619,1577,4,4,15,2021-08-23,3,79,Paraíba,PB,João Pessoa,"0,090",1,3,Carla,Vermelho,Nordeste,Extra Grande,1577,PRODUTO que contem código 1577,6,1,562,Grupo 6,Artigos Esportivos
5620,437,3,3,17,2021-04-30,1,95,Pernambuco,PE,Recife,"0,100",1,1,Marcelo,Amarelo,Nordeste,Grande,437,PRODUTO que contem código 437,6,1,96,Grupo 6,Artigos Esportivos
5621,437,1,3,7,2021-10-29,1,116,Distrito Federal,DF,Brasília,"0,120",3,1,Marcelo,Azul,Centro Oeste,Grande,437,PRODUTO que contem código 437,6,1,96,Grupo 6,Artigos Esportivos
5622,437,2,4,6,2020-10-24,1,196,Ceará,CE,Fortaleza,"0,130",1,1,Marcelo,Verde,Nordeste,Extra Grande,437,PRODUTO que contem código 437,6,1,96,Grupo 6,Artigos Esportivos
5623,437,4,4,24,2020-04-17,3,122,Santa Catarina,SC,Florianópolis,"0,130",5,3,Carla,Vermelho,Sul,Extra Grande,437,PRODUTO que contem código 437,6,1,96,Grupo 6,Artigos Esportivos
5624,830,7,3,9,2021-09-15,1,72,Goiás,GO,Goiânia,"0,110",3,1,Marcelo,Cinza,Centro Oeste,Grande,830,PRODUTO que contem código 830,6,1,613,Grupo 6,Artigos Esportivos
5625,830,9,3,24,2022-07-29,3,160,Santa Catarina,SC,Florianópolis,"0,130",5,3,Carla,Laranja,Sul,Grande,830,PRODUTO que contem código 830,6,1,613,Grupo 6,Artigos Esportivos
5626,830,6,4,24,2020-07-12,5,89,Santa Catarina,SC,Florianópolis,"0,130",5,5,Igor,Branco,Sul,Extra Grande,830,PRODUTO que contem código 830,6,1,613,Grupo 6,Artigos Esportivos
5627,1005,7,1,4,2020-10-18,3,178,Amazonas,AM,Manaus,"0,080",2,3,Carla,Cinza,Norte,Pequeno,1005,PRODUTO que contem código 1005,5,1,711,Grupo 5,Artigos Esportivos
5628,1005,1,1,2,2020-09-10,1,16,Alagoas,AL,Maceió,"0,090",1,1,Marcelo,Azul,Nordeste,Pequeno,1005,PRODUTO que contem código 1005,5,1,711,Grupo 5,Artigos Esportivos
5629,1005,3,1,5,2022-05-03,5,138,Bahia,BA,Salvador,"0,150",1,5,Igor,Amarelo,Nordeste,Pequeno,1005,PRODUTO que contem código 1005,5,1,711,Grupo 5,Artigos Esportivos
5630,1005,4,1,16,2021-05-11,5,196,Paraná,PR,Curitiba,"0,090",5,5,Igor,Vermelho,Sul,Pequeno,1005,PRODUTO que contem código 1005,5,1,711,Grupo 5,Artigos Esportivos
5631,1005,10,2,20,2022-03-09,4,84,Rio Grande do Norte,RN,Natal,"0,110",1,4,Patricia,Transparente,Nordeste,Médio,1005,PRODUTO que contem código 1005,5,1,711,Grupo 5,Artigos Esportivos
5632,1005,9,4,18,2020-01-30,5,101,Piauí,PI,Teresina,"0,160",1,5,Igor,Laranja,Nordeste,Extra Grande,1005,PRODUTO que contem código 1005,5,1,711,Grupo 5,Artigos Esportivos
5633,2148,4,1,3,2021-06-04,4,156,Amapá,AP,Macapá,"0,130",2,4,Patricia,Vermelho,Norte,Pequeno,2148,PRODUTO que contem código 2148,5,1,496,Grupo 5,Artigos Esportivos
5634,2148,4,2,18,2019-05-21,2,177,Piauí,PI,Teresina,"0,160",1,2,João,Vermelho,Nordeste,Médio,2148,PRODUTO que contem código 2148,5,1,496,Grupo 5,Artigos Esportivos
5635,2148,7,4,7,2020-03-19,3,158,Distrito Federal,DF,Brasília,"0,120",3,3,Carla,Cinza,Centro Oeste,Extra Grande,2148,PRODUTO que contem código 2148,5,1,496,Grupo 5,Artigos Esportivos
5636,2148,7,4,12,2022-03-29,5,10,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,5,Igor,Cinza,Centro Oeste,Extra Grande,2148,PRODUTO que contem código 2148,5,1,496,Grupo 5,Artigos Esportivos
5637,2148,6,4,11,2022-04-25,4,135,Mato Grosso,MT,Cuiabá,"0,170",3,4,Patricia,Branco,Centro Oeste,Extra Grande,2148,PRODUTO que contem código 2148,5,1,496,Grupo 5,Artigos Esportivos
5638,2148,1,4,8,2020-03-22,5,190,Espírito Santo,ES,Vitória,"0,120",4,5,Igor,Azul,Sudeste,Extra Grande,2148,PRODUTO que contem código 2148,5,1,496,Grupo 5,Artigos Esportivos
5639,2056,4,1,23,2021-06-26,2,101,Roraima,RR,Boa Vista,"0,110",2,2,João,Vermelho,Norte,Pequeno,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5640,2056,1,1,5,2022-04-22,4,27,Bahia,BA,Salvador,"0,150",1,4,Patricia,Azul,Nordeste,Pequeno,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5641,2056,3,1,2,2021-02-05,4,131,Alagoas,AL,Maceió,"0,090",1,4,Patricia,Amarelo,Nordeste,Pequeno,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5642,2056,10,2,16,2020-04-22,3,3,Paraná,PR,Curitiba,"0,090",5,3,Carla,Transparente,Sul,Médio,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5643,2056,1,2,16,2020-05-21,5,118,Paraná,PR,Curitiba,"0,090",5,5,Igor,Azul,Sul,Médio,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5644,2056,3,3,27,2020-05-20,1,41,Tocantins,TO,Palmas,"0,150",2,1,Marcelo,Amarelo,Norte,Grande,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5645,2056,2,3,6,2020-09-25,3,121,Ceará,CE,Fortaleza,"0,130",1,3,Carla,Verde,Nordeste,Grande,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5646,2056,1,3,21,2020-03-27,1,54,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,1,Marcelo,Azul,Sul,Grande,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5647,2056,1,4,10,2021-06-08,4,195,Maranhão,MA,São Luís,"0,090",1,4,Patricia,Azul,Nordeste,Extra Grande,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5648,2056,1,4,19,2021-02-03,5,137,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,5,Igor,Azul,Sudeste,Extra Grande,2056,PRODUTO que contem código 2056,5,1,100,Grupo 5,Artigos Esportivos
5649,1598,8,1,23,2020-12-09,3,193,Roraima,RR,Boa Vista,"0,110",2,3,Carla,Marron,Norte,Pequeno,1598,PRODUTO que contem código 1598,5,1,457,Grupo 5,Artigos Esportivos
5650,1598,9,1,15,2020-07-22,3,149,Paraíba,PB,João Pessoa,"0,090",1,3,Carla,Laranja,Nordeste,Pequeno,1598,PRODUTO que contem código 1598,5,1,457,Grupo 5,Artigos Esportivos
5651,1598,7,1,9,2020-07-02,4,60,Goiás,GO,Goiânia,"0,110",3,4,Patricia,Cinza,Centro Oeste,Pequeno,1598,PRODUTO que contem código 1598,5,1,457,Grupo 5,Artigos Esportivos
5652,1598,2,3,9,2021-06-14,3,131,Goiás,GO,Goiânia,"0,110",3,3,Carla,Verde,Centro Oeste,Grande,1598,PRODUTO que contem código 1598,5,1,457,Grupo 5,Artigos Esportivos
5653,1619,2,1,14,2022-03-21,1,193,Pará,PA,Belém,"0,100",2,1,Marcelo,Verde,Norte,Pequeno,1619,PRODUTO que contem código 1619,5,1,743,Grupo 5,Artigos Esportivos
5654,1619,8,1,18,2021-12-19,4,2,Piauí,PI,Teresina,"0,160",1,4,Patricia,Marron,Nordeste,Pequeno,1619,PRODUTO que contem código 1619,5,1,743,Grupo 5,Artigos Esportivos
